id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,candidate,tweet_without_stopwords,Subjectivity,Polarity,Analysis
1615492093933120000.00,1615492093933120000.00,1673998304000.00,1/18/2023 0:31,100,,i havent even said a word yet youve already fallen to your knees how obedient you look perfect from this view,en,[],[],1593774038643620000.00,1593774038643620000.00,chiseledmirrors,﹅𝕷𝐔𝐍𝐀𝐓𝐈͟𝐂,3,0,https://twitter.com/chiseledmirrors/status/1615492093933125636,[],['https://pbs.twimg.com/media/Fmthfy6XwAY0SEi.jpg'],1,https://pbs.twimg.com/media/Fmthfy6XwAY0SEi.jpg,FALSE,6,4,1,,Obidient,,,,,,,[],,,,,Peter Obi,havent even said word yet youve already fallen knees obedient look perfect view,0.95,0.7,Positive
1615491785698030000.00,1615491785698030000.00,1673998230000.00,1/18/2023 0:30,100,,being my test subject isnt too bad you get a room get to customize it free food and more    just need to be an obedient test subject that listens,en,[],[],1468216738827440000.00,1468216738827440000.00,ScientistDemon,𝙉𝙚𝙬 𝙍𝙪𝙡𝙚𝙧 𝙤𝙛 𝙃𝙚𝙡𝙡,3,0,https://twitter.com/ScientistDemon/status/1615491785698033664,[],['https://pbs.twimg.com/media/FmthN9NWQAAFeec.jpg'],1,https://pbs.twimg.com/media/FmthN9NWQAAFeec.jpg,FALSE,8,2,1,,Obidient,,,,,,,[],,,,,Peter Obi,test subject isnt bad get room get customize free food need obedient test subject listens,0.606666667,-0.046666667,Negative
1615491749744460000.00,1615467838180920000.00,1673998222000.00,1/18/2023 0:30,100,,alot of people dont even have the awareness to ask themselves whether theyd have been obedient in  germany,en,[],[],550233584.00,550233584.00,Para_Gnosis,ParaGnosis,3,0,https://twitter.com/Para_Gnosis/status/1615491749744463872,[],[],0,,FALSE,20,2,0,,Obidient,,,,,,,"[{'screen_name': 'goddeketal', 'name': 'Dr. Simon Goddek', 'id': '1224185690713460736'}]",,,,,Peter Obi,alot people dont even awareness ask whether theyd obedient germany,0.9,0.4,Positive
1615491740672330000.00,1615491740672330000.00,1673998220000.00,1/18/2023 0:30,100,,i told you to stop this frog isnt necessarily obedient towards me it only trying to protect itself it has its own life to protect any attack directed towards it will be reflected back resulting in death,en,[],[],1407142435042380000.00,1407142435042380000.00,BotGiorno,giorno bot,3,0,https://twitter.com/BotGiorno/status/1615491740672331776,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,[],,,,,Peter Obi,told stop frog isnt necessarily obedient towards trying protect life protect attack directed towards reflected back resulting death,0.45,0.2,Positive
1615491734250600000.00,1615252305514740000.00,1673998218000.00,1/18/2023 0:30,100,,go and verify,en,[],[],1478641362618790000.00,1478641362618790000.00,NdubuisiKaluOr1,Obidient boy,3,0,https://twitter.com/NdubuisiKaluOr1/status/1615491734250602497,[],['https://pbs.twimg.com/media/FmthK45XkAglHNg.jpg'],1,https://pbs.twimg.com/media/FmthK45XkAglHNg.jpg,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'bolajiayo', 'name': 'Ayoku', 'id': '288192640'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}]",,,,,Peter Obi,go verify,0,0,Neutral
1615491649152630000.00,1615444064052070000.00,1673998198000.00,1/18/2023 0:29,100,,nne what about women,en,[],[],1524035941786130000.00,1524035941786130000.00,chinedu_egede,Mr Mugu's nightmare.,3,0,https://twitter.com/chinedu_egede/status/1615491649152634880,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'claireifudu_', 'name': '🐻Claire🐻', 'id': '1544669167051210753'}, {'screen_name': 'yabaleftonline', 'name': 'YabaLeftOnline', 'id': '769214965'}]",,,,,Peter Obi,nne women,0,0,Neutral
1615491614218000000.00,1615491614218000000.00,1673998189000.00,1/18/2023 0:29,100,,i ask my apostles to begin this daily rosary novena today and not to stop pray pray pray for my beloved church do not let a day pass without offering this rosary novena for all my beloved obedient priest some will be martyred in time others will leave the priesthood,en,[],[],1678329830.00,1678329830.00,carlacacciator1,carla cacciatori,3,0,https://twitter.com/carlacacciator1/status/1615491614218002433,[],['https://pbs.twimg.com/media/FmthD2AWAAY6iTZ.jpg'],1,https://pbs.twimg.com/media/FmthD2AWAAY6iTZ.jpg,FALSE,1,0,1,,Obidient,,,,,,,[],,,,,Peter Obi,ask apostles begin daily rosary novena today stop pray pray pray beloved church let day pass without offering rosary novena beloved obedient priest martyred time others leave priesthood,0.725,0.45,Positive
1615491488351150000.00,1615470115021100000.00,1673998159000.00,1/18/2023 0:29,100,,ready,en,[],[],1485622556518490000.00,1485622556518490000.00,OMmuoma,PI OBIDIENT,3,0,https://twitter.com/OMmuoma/status/1615491488351150085,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'FreshBossTips', 'name': 'Fresh Boss ✌️', 'id': '1212701705835384832'}]",,,,,Peter Obi,ready,0.5,0.2,Positive
1615491228602350000.00,1615405110829380000.00,1673998097000.00,1/18/2023 0:28,100,,you will never see any obidient go after them but you see this set they will throw the first stone ooo to someone else and when people start returning their sticks and stone they start cry obidient  are mob and bullies,en,[],[],1403622415398160000.00,1403622415398160000.00,NaMeTalkAm2,Na Me Talk Am,3,0,https://twitter.com/NaMeTalkAm2/status/1615491228602355712,[],[],0,,FALSE,0,1,0,,Obidient,,,,,,,"[{'screen_name': 'Ichie_dike1', 'name': 'Ichie Dike 1 of Nigeria', 'id': '1504480729387831299'}, {'screen_name': 'adeyanjudeji', 'name': 'Comrade Deji Adeyanju', 'id': '294082746'}, {'screen_name': 'MyksonDosSantos', 'name': 'Dos Santos', 'id': '380299914'}]",,,,,Peter Obi,never see obidient go see set throw first stone ooo someone else people start returning sticks stone start cry obidient mob bullies,0.333333333,0.25,Positive
1615490964914840000.00,1615467838180920000.00,1673998035000.00,1/18/2023 0:27,100,,except some of our population are obedient to the point of turning on their fellow human,en,[],[],1518697905342660000.00,1518697905342660000.00,Poppyseed59,Dennis D,3,0,https://twitter.com/Poppyseed59/status/1615490964914843648,[],[],0,,FALSE,6,0,0,,Obidient,,,,,,,"[{'screen_name': 'goddeketal', 'name': 'Dr. Simon Goddek', 'id': '1224185690713460736'}]",,,,,Peter Obi,except population obedient point turning fellow human,0.5,0.2,Positive
1615490949248940000.00,1615474643393020000.00,1673998031000.00,1/18/2023 0:27,100,,all i want to do is dance,en,[],[],1184030595518780000.00,1184030595518780000.00,Iamdjice1,Dj Ice is OBIdient🦍,3,0,https://twitter.com/Iamdjice1/status/1615490949248942083,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'diisa2002', 'name': 'jimmy (Hulk) - LP', 'id': '103227151'}]",,,,,Peter Obi,want dance,0,0,Neutral
1615490916587820000.00,1614880259282810000.00,1673998023000.00,1/18/2023 0:27,100,,amen,en,[],[],1249397697255280000.00,1249397697255280000.00,st_ella123,Omalicha Ada OBIDIENT,3,0,https://twitter.com/st_ella123/status/1615490916587823104,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'JoshuaSelmanNim', 'name': 'Apostle Joshua Selman Nimmak #Koinonia ENI', 'id': '1404119503'}]",,,,,Peter Obi,amen,0,0,Neutral
1615490864134110000.00,1615490864134110000.00,1673998011000.00,1/18/2023 0:26,100,,obidient will shake kaduna tomorrow,en,"['peterobiforpresident2023', 'peterobiinkaduna', 'obiiscoming', 'obidatti023']",[],1185320691148700000.00,1185320691148700000.00,DaveVisualz,David Nnamdi Okocha,3,0,https://twitter.com/DaveVisualz/status/1615490864134115329,[],[],0,,FALSE,0,0,0,https://twitter.com/Francisokoh477/status/1615380123670167554,Obidient,,,,,,,[],,,,,Peter Obi,obidient shake kaduna tomorrow,0,0,Neutral
1615490845112930000.00,1615490845112930000.00,1673998006000.00,1/18/2023 0:26,100,,do not fall for the psychological warfare deji and his cohorts are waging against the obidient movement  this elections is a make or mare if you like let them get into your head  stay angry please,en,[],[],1565198419.00,1565198419.00,uchesame,Uche Samuel,3,0,https://twitter.com/uchesame/status/1615490845112938496,[],[],0,,FALSE,3,0,1,,Obidient,,,,,,,[],,,,,Peter Obi,fall psychological warfare deji cohorts waging obidient movement elections make mare like let get head stay angry please,0.55,-0.25,Negative
1615490788250580000.00,1615405110829380000.00,1673997992000.00,1/18/2023 0:26,100,,you are not supporting any candidate buh you came here to slander obidient dey play ooo,en,[],[],199115379.00,199115379.00,sufyanadedamola,latifuano,3,0,https://twitter.com/sufyanadedamola/status/1615490788250583040,[],[],0,,FALSE,1,0,0,,Obidient,,,,,,,"[{'screen_name': 'adeyanjudeji', 'name': 'Comrade Deji Adeyanju', 'id': '294082746'}]",,,,,Peter Obi,supporting candidate buh came slander obidient dey play ooo,0.25,0.25,Positive
1615490665630260000.00,1615137733529270000.00,1673997963000.00,1/18/2023 0:26,100,,porn is a piece of this,en,[],[],1287929971244030000.00,1287929971244030000.00,thumpin_tub,The obedient communist,3,0,https://twitter.com/thumpin_tub/status/1615490665630269441,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'patrickbetdavid', 'name': 'Patrick Bet-David', 'id': '45167431'}]",,,,,Peter Obi,porn piece,0,0,Neutral
1615490595677500000.00,1615423207833530000.00,1673997947000.00,1/18/2023 0:25,100,,chuck stop it your not a jounalist its well documented your a hack this means you have no real thoughts that are your own you do what you told like an obedient animal  admit it your afraid of trump and the dirt he has on you and your circle of deviates,en,[],[],1449382672283930000.00,1449382672283930000.00,IkertLeonard,Leo,3,0,https://twitter.com/IkertLeonard/status/1615490595677507587,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'BonginoReport', 'name': 'Bongino Report', 'id': '1194770389634895873'}, {'screen_name': 'dbongino', 'name': 'Dan Bongino', 'id': '232901331'}]",,,,,Peter Obi,chuck stop jounalist well documented hack means real thoughts told like obedient animal admit afraid trump dirt circle deviates,0.7,3.70E-17,Positive
1615490375657080000.00,1615376987228450000.00,1673997894000.00,1/18/2023 0:24,100,,nah your generation u show shege no be obidient oga,en,[],[],1265299609993250000.00,1265299609993250000.00,Realnazy1,peter obi last born,3,0,https://twitter.com/Realnazy1/status/1615490375657082880,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'adeyanjudeji', 'name': 'Comrade Deji Adeyanju', 'id': '294082746'}]",,,,,Peter Obi,nah generation u show shege obidient oga,0,0,Neutral
1615490260993010000.00,1615405110829380000.00,1673997867000.00,1/18/2023 0:24,100,,nope this one is obidient he is bn dragged for cohosting a space with deji honestly i see nothing wrong in that he was rebuffing hate and lies against po and obidients,en,[],[],4850691874.00,4850691874.00,chinofranky5,Frankie,3,0,https://twitter.com/chinofranky5/status/1615490260993019905,[],[],0,,FALSE,0,1,0,,Obidient,,,,,,,"[{'screen_name': 'EsiagaChukwuma', 'name': 'Chukwuma Kadnua Nzeogwu', 'id': '1596496436312637440'}, {'screen_name': 'adeyanjudeji', 'name': 'Comrade Deji Adeyanju', 'id': '294082746'}]",,,,,Peter Obi,nope one obidient bn dragged cohosting space deji honestly see nothing wrong rebuffing hate lies po obidients,0.9,-0.233333333,Negative
1615490210216960000.00,1615489249947660000.00,1673997855000.00,1/18/2023 0:24,100,,they are extremely obedient to everyone else,en,[],[],1118275672542040000.00,1118275672542040000.00,Riztalk_,« Riz » 🐵 (🚫🙈🙉🙊),3,0,https://twitter.com/Riztalk_/status/1615490210216964096,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'parkashpakistan', 'name': 'Parkash Heerani 🕉️🇵🇰🇺🇲', 'id': '790573832763506688'}]",,,,,Peter Obi,extremely obedient everyone else,0.9,0.4,Positive
1615490033783370000.00,1615490033783370000.00,1673997813000.00,1/18/2023 0:23,100,,obidients beware of these pdpapc spaces  they have recruited thugs pretending to be obidients we caught some todaythey are trying to derailed us but they cannot our movements is from god almighty  we have won this election ijmn,en,[],[],1071419794950360000.00,1071419794950360000.00,VeronicaaNaomi,Naomi LP2023,3,0,https://twitter.com/VeronicaaNaomi/status/1615490033783373824,[],[],0,,FALSE,77,3,33,,Obidient,,,,,,,[],,,,,Peter Obi,obidients beware pdpapc spaces recruited thugs pretending obidients caught todaythey trying derailed us cannot movements god almighty election ijmn,0,0,Neutral
1615490019669740000.00,1615490019669740000.00,1673997809000.00,1/18/2023 0:23,100,,this obedient mutt sat patiently for over  hours waiting to cover the bill of mine amp my boyfs dinner  he really has earned the title of creepy cuck,en,[],[],1310215093913870000.00,1310215093913870000.00,PayDemiii,D E M I 🖤,3,0,https://twitter.com/PayDemiii/status/1615490019669741569,[],"['https://pbs.twimg.com/media/FmtfmzcX0AQuEQw.jpg', 'https://pbs.twimg.com/media/FmtfmzaXgAMyxHj.jpg']",1,https://pbs.twimg.com/media/FmtfmzcX0AQuEQw.jpg,FALSE,16,2,3,,Obidient,,,,,,,[],,,,,Peter Obi,obedient mutt sat patiently hours waiting cover bill mine amp boyfs dinner really earned title creepy cuck,0.7,0.033333333,Positive
1615489910005440000.00,1615489910005440000.00,1673997783000.00,1/18/2023 0:23,100,,see as british men dey shake dere heads as they were shouting obi obi obi  uk and it citizens are obedient   oya agbadorians and mikano line up and cry under my tweet we havent started pressing ya necks  testing the,en,[],[],1184195356768290000.00,1184195356768290000.00,godwininyang18,Big.G,3,0,https://twitter.com/godwininyang18/status/1615489910005444610,[],[],0,,FALSE,1,0,0,https://twitter.com/chris257066777/status/1615308869151899649,Obidient,,,,,,,[],,,,,Peter Obi,see british men dey shake dere heads shouting obi obi obi uk citizens obedient oya agbadorians mikano line cry tweet havent started pressing ya necks testing,0.45,0.2,Positive
1615489887507020000.00,1615301603174800000.00,1673997778000.00,1/18/2023 0:22,100,,and you believe in doing what you thought is the smartest  remember gej under yaradua  our constitution never gives the vp power even the little he has is still subject to the president   some of his decision was reversed by the president because he works at the behest of him,en,[],[],1112722963961390000.00,1112722963961390000.00,dpendent_kayuz1,Ogunsola Dare Emmanuel,3,0,https://twitter.com/dpendent_kayuz1/status/1615489887507021824,[],[],0,,FALSE,1,1,1,,Obidient,,,,,,,"[{'screen_name': 'obidient_child', 'name': 'Blessed Frank', 'id': '1564153812759285760'}, {'screen_name': 'zipdee83', 'name': 'Zip', 'id': '358358247'}]",,,,,Peter Obi,believe thought smartest remember gej yaradua constitution never gives vp power even little still subject president decision reversed president works behest,0.416666667,-0.177083333,Negative
1615489410601970000.00,1615489410601970000.00,1673997664000.00,1/18/2023 0:21,100,,so cbn is still insisting on the deadline yet old notes is still circulating in bulk smh,en,[],[],547218573.00,547218573.00,Lieucax,Lieucax | Certified Obidient for #PeterObi,3,0,https://twitter.com/Lieucax/status/1615489410601975810,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,[],,,,,Peter Obi,cbn still insisting deadline yet old notes still circulating bulk smh,0.2,0.1,Positive
1615489294969310000.00,1615270860016820000.00,1673997636000.00,1/18/2023 0:20,100,,he spoke matured and mannered you way hunger want kill day shade others head like sega,en,[],[],1577083545578880000.00,1577083545578880000.00,Ebuka0042,OBIdient Strikeforce💣💥🔥☄️,3,0,https://twitter.com/Ebuka0042/status/1615489294969311232,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'jaybeeabiodun', 'name': 'abiodun adedapo', 'id': '2175298348'}, {'screen_name': 'FrankJu07798819', 'name': 'Frank Junior 🇳🇬🇬🇧', 'id': '1145793739522265093'}, {'screen_name': 'Cherylking007', 'name': 'Cheryl King', 'id': '1441844735153303555'}, {'screen_name': 'DavidHundeyin', 'name': 'David Hundeyin', 'id': '3315017925'}, {'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': '29196791'}]",,,,,Peter Obi,spoke matured mannered way hunger want kill day shade others head like sega,0,0,Neutral
1615489212870000000.00,1615344148198100000.00,1673997617000.00,1/18/2023 0:20,100,,but often times american presidents do make presentations at the same chatham house prior to their elections,en,[],[],1516149754677320000.00,1516149754677320000.00,Peter_Obidient,Peter,3,0,https://twitter.com/Peter_Obidient/status/1615489212870000640,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'PhilipNwosu9', 'name': 'Philip Nwosu', 'id': '1518923409517912066'}, {'screen_name': 'channelstv', 'name': 'Channels Television', 'id': '125346858'}]",,,,,Peter Obi,often times american presidents make presentations chatham house prior elections,0,0,Neutral
1615489204070530000.00,1615428477951300000.00,1673997615000.00,1/18/2023 0:20,100,,wear a mask and be afraid if that is your choice but dont you dare force me to being obedient dog,en,[],[],1484246610733420000.00,1484246610733420000.00,GymRat3820,BU Terrier,3,0,https://twitter.com/GymRat3820/status/1615489204070539269,[],[],0,,FALSE,1,1,0,,Obidient,,,,,,,"[{'screen_name': 'baldmanrisin', 'name': 'Bald Man', 'id': '1555663636269477888'}, {'screen_name': 'GovRonDeSantis', 'name': 'Ron DeSantis', 'id': '1058807868'}]",,,,,Peter Obi,wear mask afraid choice dont dare force obedient dog,0.9,-0.1,Negative
1615489107005770000.00,1615395511506460000.00,1673997592000.00,1/18/2023 0:19,100,,impossicantcos i must have known you in that sense before marriage,en,[],[],1366107067212300000.00,1366107067212300000.00,Nkwobi_Freshnez,Nwa Mummy 💞 (OBIdient)🇬🇧🇳🇬,3,0,https://twitter.com/Nkwobi_Freshnez/status/1615489107005775872,[],[],0,,FALSE,0,1,0,,Obidient,,,,,,,"[{'screen_name': 'Nwabulibu', 'name': 'Nwabulibu', 'id': '3260177815'}]",,,,,Peter Obi,impossicantcos must known sense marriage,0,0,Neutral
1615488851157610000.00,1615405110829380000.00,1673997531000.00,1/18/2023 0:18,100,,i just wasted my data listening to nonsense those supporting sug president frustrated cashtivist and empty phd holder who incites violence and ethnic hatred,en,[],[],1150442391222080000.00,1150442391222080000.00,hot_ice234,OBIdient Pikin,3,0,https://twitter.com/hot_ice234/status/1615488851157618688,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'adeyanjudeji', 'name': 'Comrade Deji Adeyanju', 'id': '294082746'}]",,,,,Peter Obi,wasted data listening nonsense supporting sug president frustrated cashtivist empty phd holder incites violence ethnic hatred,0.2375,-0.1875,Negative
1615488748380210000.00,1615488748380210000.00,1673997506000.00,1/18/2023 0:18,100,,dear    where is    have you killed him like his uncle  chinasa your sa has questions to answer    you are chief security of imo state but under your watch your ebubeagu has made living in imo hell fire,en,[],[],1553008669436130000.00,1553008669436130000.00,MySureStructure,I AM OBIDIENT DATTIS YUSFUL,3,0,https://twitter.com/MySureStructure/status/1615488748380213249,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,[],,,,,Peter Obi,dear killed like uncle chinasa sa questions answer chief security imo state watch ebubeagu made living imo hell fire,0,-0.2,Negative
1615488735495210000.00,1615428477951300000.00,1673997503000.00,1/18/2023 0:18,100,,he stands against the insane mask mandates and covid passports i am not an obedient dog,en,[],[],1484246610733420000.00,1484246610733420000.00,GymRat3820,BU Terrier,3,0,https://twitter.com/GymRat3820/status/1615488735495217153,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'bosco44', 'name': 'Susan ☮️', 'id': '153100525'}, {'screen_name': 'GovRonDeSantis', 'name': 'Ron DeSantis', 'id': '1058807868'}]",,,,,Peter Obi,stands insane mask mandates covid passports obedient dog,0.95,-0.3,Negative
1615488521644400000.00,1615428477951300000.00,1673997452000.00,1/18/2023 0:17,100,,he is one of the only public figures to stand against the insanity of mask mandates and vaccine passports we are not obedient dogs,en,[],[],1484246610733420000.00,1484246610733420000.00,GymRat3820,BU Terrier,3,0,https://twitter.com/GymRat3820/status/1615488521644408833,[],[],0,,FALSE,1,1,0,,Obidient,,,,,,,"[{'screen_name': 'NYMehlman', 'name': 'Scott Mehlman', 'id': '969322165924397056'}, {'screen_name': 'GovRonDeSantis', 'name': 'Ron DeSantis', 'id': '1058807868'}]",,,,,Peter Obi,one public figures stand insanity mask mandates vaccine passports obedient dogs,0.483333333,0.2,Positive
1615488365994040000.00,1615344839196900000.00,1673997415000.00,1/18/2023 0:16,100,,as e dey sweet  us e dey pain  peter obi is the best qualified candidates for aso rock vote   vote lp vote wisely,en,['peterobi4president2023'],[],1513197522092760000.00,1513197522092760000.00,OscarDa52502471,#Gentle Obidient,3,0,https://twitter.com/OscarDa52502471/status/1615488365994049537,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Peter Obi,e dey sweet us e dey pain peter obi best qualified candidates aso rock vote vote lp vote wisely,0.616666667,0.683333333,Positive
1615488330896150000.00,1615428477951300000.00,1673997407000.00,1/18/2023 0:16,100,,wear your mask liberal and keep being the obedient dog that your media overlords command,en,[],[],1484246610733420000.00,1484246610733420000.00,GymRat3820,BU Terrier,3,0,https://twitter.com/GymRat3820/status/1615488330896150528,[],[],0,,FALSE,0,2,0,,Obidient,,,,,,,"[{'screen_name': 'HenryKarlsonIII', 'name': 'Henry Karlson', 'id': '915658778430857216'}, {'screen_name': 'GovRonDeSantis', 'name': 'Ron DeSantis', 'id': '1058807868'}]",,,,,Peter Obi,wear mask liberal keep obedient dog media overlords command,0.9,0.4,Positive
1615488250772320000.00,1615186050581770000.00,1673997387000.00,1/18/2023 0:16,100,,you are just ugly  goat fine pass you  see head do you have tumor,en,[],[],1577083545578880000.00,1577083545578880000.00,Ebuka0042,OBIdient Strikeforce💣💥🔥☄️,3,0,https://twitter.com/Ebuka0042/status/1615488250772324352,[],[],0,,FALSE,1,0,0,,Obidient,,,,,,,"[{'screen_name': 'AborodeYinka', 'name': 'Aborode yinka', 'id': '1556339382440927233'}, {'screen_name': 'itsmonwilliam', 'name': 'IamWilliam', 'id': '718454597350789120'}, {'screen_name': 'AzeezSaka4', 'name': 'Truth Shall Prevail 💪🇳🇬', 'id': '4832575493'}]",,,,,Peter Obi,ugly goat fine pass see head tumor,0.75,-0.141666667,Negative
1615488225296140000.00,1615488225296140000.00,1673997381000.00,1/18/2023 0:16,100,,my vibe is a long messy dark haired wild feral strong bobcat woman living deep in the woods tribalistically and independent with my harem of obedient good bottoms,en,[],[],1563651720185620000.00,1563651720185620000.00,m1ss_spaghetti,♡,3,0,https://twitter.com/m1ss_spaghetti/status/1615488225296146434,[],[],0,,FALSE,2,0,0,,Obidient,,,,,,,[],,,,,Peter Obi,vibe long messy dark haired wild feral strong bobcat woman living deep woods tribalistically independent harem obedient good bottoms,0.484259259,0.137037037,Positive
1615488177430570000.00,1615109166179430000.00,1673997370000.00,1/18/2023 0:16,100,,yawns still repeating lies like a good obedient girl how cute yes you support nazisyour words   prove your claims or stop crying that is complex for you,en,[],[],1025202453682300000.00,1025202453682300000.00,KingAodh,King Áed,3,0,https://twitter.com/KingAodh/status/1615488177430577154,[],[],0,,FALSE,0,2,0,,Obidient,,,,,,,"[{'screen_name': 'robgeyer043', 'name': 'Robert Geyer', 'id': '2894517109'}, {'screen_name': 'BentleyRobS', 'name': 'Catalystic1', 'id': '1528373126752616450'}, {'screen_name': 'TheRichFromCali', 'name': 'Rich from Cali 🏳️\u200d🌈🏳️\u200d⚧️', 'id': '1524431582144040960'}]",,,,,Peter Obi,yawns still repeating lies like good obedient girl cute yes support nazisyour words prove claims stop crying complex,0.7,0.22,Positive
1615487769555480000.00,1615381405919220000.00,1673997273000.00,1/18/2023 0:14,100,,we know you dont have sense of reasoning  but stop reassuring us,en,[],[],1307807610310190000.00,1307807610310190000.00,datDude0001,Dr_Chigozirim || OBIDIENT💜🇳🇬,3,0,https://twitter.com/datDude0001/status/1615487769555488771,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'RabiuIbrahimKo1', 'name': 'Rabiu Ibrahim Kolawole', 'id': '1481746226827743237'}, {'screen_name': 'multimeverse', 'name': 'Nigeria Spartan (Nightmare Ndí PDAPC)', 'id': '1524005746802933760'}]",,,,,Peter Obi,know dont sense reasoning stop reassuring us,0,0,Neutral
1615487760089110000.00,1615487760089110000.00,1673997270000.00,1/18/2023 0:14,100,,you try small sha but i call them igbos or ibos bcos i know they are the ones misbehaving among the lp supporters using fake yoruba and hausa names to insult people calling them obidient is still kind of fear,en,[],[],1489473624725770000.00,1489473624725770000.00,Bizguy10Bizguy,Redly-stubborn,3,0,https://twitter.com/Bizguy10Bizguy/status/1615487760089112577,[],[],0,,FALSE,1,0,0,https://twitter.com/adeyanjudeji/status/1615376987228459010,Obidient,,,,,,,[],,,,,Peter Obi,try small sha call igbos ibos bcos know ones misbehaving among lp supporters using fake yoruba hausa names insult people calling obidient still kind fear,0.766666667,-0.05,Negative
1615487715050680000.00,1615487715050680000.00,1673997260000.00,1/18/2023 0:14,100,,further down as in the basement,en,[],[],1051702625819870000.00,1051702625819870000.00,chimaevery,Your OBIdient Uncle,3,0,https://twitter.com/chimaevery/status/1615487715050688512,[],[],0,,FALSE,0,0,0,https://twitter.com/DavidHundeyin/status/1615271768263987203,Obidient,,,,,,,[],,,,,Peter Obi,basement,0,0,Neutral
1615487710655050000.00,1615487710655050000.00,1673997259000.00,1/18/2023 0:14,100,,it was at that moment that i learned that the world was just about who was the most obedient which fucckkkkk that,en,[],[],1080662610083830000.00,1080662610083830000.00,GragesTyler,Tyler Grages 🌐🇺🇦,3,0,https://twitter.com/GragesTyler/status/1615487710655057920,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,[],,,,,Peter Obi,moment learned world obedient fucckkkkk,0.9,0.4,Positive
1615487702979460000.00,1615412399573500000.00,1673997257000.00,1/18/2023 0:14,100,,you think being stingy is all about money have you ever visited someone and the person is counting how many sachets of pure water you drank   and i purposely used the word stingy   also givers lack wella they are being taken advantage of on a daily,en,[],[],1366107067212300000.00,1366107067212300000.00,Nkwobi_Freshnez,Nwa Mummy 💞 (OBIdient)🇬🇧🇳🇬,3,0,https://twitter.com/Nkwobi_Freshnez/status/1615487702979465216,[],[],0,,FALSE,0,0,0,,Obidient,,,,,,,"[{'screen_name': 'AmbitiousNuel', 'name': 'PrimeTime ⏳', 'id': '1488648810490388481'}]",,,,,Peter Obi,think stingy money ever visited someone person counting many sachets pure water drank purposely used word stingy also givers lack wella taken advantage daily,0.333333333,0.238095238,Positive
1615487607290610000.00,1615487607290610000.00,1673997234000.00,1/18/2023 0:13,100,,as e the sweet is e the pain them  obident forever,en,[],[],1400567882942190000.00,1400567882942190000.00,josephsamuelif2,PETER OBI LAST BORN OBEDIENT⚽️🇨🇦,3,0,https://twitter.com/josephsamuelif2/status/1615487607290613760,[],[],0,,FALSE,0,0,0,https://twitter.com/skynews/status/1615463547445583872,Obidient,,,,,,,[],,,,,Peter Obi,e sweet e pain obident forever,0.65,0.35,Positive
1615487591444360000.00,1615487591444360000.00,1673997230000.00,1/18/2023 0:13,100,,from half obidient to full obidient   go collect yours now   obi worth the stress,en,[],[],1519087500601570000.00,1519087500601570000.00,Francisprospy7,Francis prosper,3,0,https://twitter.com/Francisprospy7/status/1615487591444365314,[],['https://pbs.twimg.com/media/FmtdXFQXoAMjwOw.jpg'],1,https://pbs.twimg.com/media/FmtdXFQXoAMjwOw.jpg,FALSE,21,0,7,,Obidient,,,,,,,[],,,,,Peter Obi,half obidient full obidient go collect obi worth stress,0.272222222,0.161111111,Positive
